Name,Culture,Born,Died,Titles,Aliases,Father,Mother,Spouse,Allegiances,Books,POV Books,TV Series,Played By,URL
Marya Seaworth,,,,['Lady'],[''],,,https://www.anapioficeandfire.com/api/characters/1319,['https://www.anapioficeandfire.com/api/houses/340'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1676
Masha Heddle,,,"In 298 AC, at the Riverlands",[''],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2']",[],['Season 1'],['Susie Kelly'],https://www.anapioficeandfire.com/api/characters/1677
Maslyn,,,"In 299 AC, at Fist of the First Men",[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/3'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1678
Mathos Mallarawan,Qartheen,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1679
Matrice,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/15'],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1680
Matt,,,At the Riverlands,[''],['Little Matt'],,,,[],['https://www.anapioficeandfire.com/api/books/3'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1681
Matthar,,,,[''],['Ser Loon'],,,,[],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1682
Matthos Seaworth,,,"In 299 AC, at Blackwater Rush",[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/340'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],['Season 2'],['Kerr Logan'],https://www.anapioficeandfire.com/api/characters/1683
Mawney,,,"In 300 AC, at Beyond the Wall",[''],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1684
Maynard,,,,['Ser'],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1685
Mazdhan zo Loraq,Ghiscari,,,[''],['The Magnificent'],,,,[],['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1686
Mebble,,,,[''],['Pinkeye'],,,,[],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1687
Medwick Tyrell,,,,['Maester'],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1688
Meg,,,,[''],['Swampy Meg'],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1689
Megette,,,In 159 AC,[''],['Merry Meg'],,,,[],['https://www.anapioficeandfire.com/api/books/11'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1690
Meha,Free Folk,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1691
Meizo Mahr,,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/3'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1692
Mela,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/7'],"['https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1693
Melaquin,,,,['Maester'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/7'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1694
Meliana,,,,[''],['Lady Meliana'],,,,[],['https://www.anapioficeandfire.com/api/books/3'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1695
Mellara Rivers,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/143'],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1696
Mellario,Norvoshi,In or between 248 AC and 263 AC,,[''],['Mellario of Norvos'],,,https://www.anapioficeandfire.com/api/characters/326,['https://www.anapioficeandfire.com/api/houses/285'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1697
Mellei,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/285'],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1698
Mellos,,,,['Grand Maester'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/10'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1699
Melly,,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/3'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1700
Melwys Rivers,,,,['Maester'],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1701
Meralyn,Braavosi,,,[''],['Merry'],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1702
Mero,Braavosi,,"In 299 AC, at Meereen",[''],"[""The Titan's Bastard"", 'Mero of Braavos']",,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/8']",[],['Season 3'],['Mark Killeen'],https://www.anapioficeandfire.com/api/characters/1703
Merrit,,,,[''],"[""Merrit o' Moontown""]",,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1704
Mezzara,Ghiscari,At Meereen,,['Cupbearer'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1705
Mikken,Northmen,,"In 299 AC, at Winterfell",[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/362'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],['Season 1'],['Boyd Rankin'],https://www.anapioficeandfire.com/api/characters/1706
Miklaz,Ghiscari,At Meereen,,['Cupbearer'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1707
Mirri Maz Duur,Lhazareen,"In 257 AC, 258 AC or 259 AC, at Essos. Either in Lhazar, or in an unnamed Lhazareen settlement of the Dothraki sea.","In 299 AC, at the red waste","['Godswife', 'Maegi']",[''],,,,[],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],['Season 1'],['Mia Soteriou'],https://www.anapioficeandfire.com/api/characters/1708
Missandei,Naathi,"In 288 AC or 289 AC, at Naath",,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/378'],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],"['Season 3', 'Season 4', 'Season 5', 'Season 6']",['Nathalie Emmanuel'],https://www.anapioficeandfire.com/api/characters/1709
Mohor,,,"In 298 AC, at Mountains of the Moon",[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/37'],['https://www.anapioficeandfire.com/api/books/1'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1710
Mollander,,,,[''],['Hopfrog'],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1711
Mollos,,,,['Archmaester'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1712
Moon Boy,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/16'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1713
Moonshadow,,,,[''],['The Moonshadow'],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1714
Mord,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/7'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],['Season 1'],['Ciaran Birmingham'],https://www.anapioficeandfire.com/api/characters/1715
Moredo Prestayn,Braavosi,,,['Tradesman-Captain'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1716
Moreo Tumitis,,In 268 AC or before,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/1'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1717
Morgan Martell,Andal,,,['Lord of the Sandship'],[''],,,,['https://www.anapioficeandfire.com/api/houses/285'],['https://www.anapioficeandfire.com/api/books/11'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1718
Morgarth,,,,['Ser'],['Morgarth the Merry'],,,,['https://www.anapioficeandfire.com/api/houses/11'],"['https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1719
Morna White Mask,Free Folk,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1720
Moro,Dothraki,,,['Khal'],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/5']",[],['Season 6'],['Joe Naufahu'],https://www.anapioficeandfire.com/api/characters/1721
Morosh the Myrman,Myrish,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1722
Morra,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/285'],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1723
Morrec,,,"In 298 AC, at Mountains of the Moon",[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/229'],['https://www.anapioficeandfire.com/api/books/1'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1724
Mors Martell,Dornish,,,"['Lord of the Sandship', 'Prince of Dorne']",[''],,,https://www.anapioficeandfire.com/api/characters/782,['https://www.anapioficeandfire.com/api/houses/285'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/11']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1725
Mortimer Boggs,,,,['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/31'],['https://www.anapioficeandfire.com/api/books/7'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1726
Morton Waynwood,,,,['Ser'],[''],,,,['https://www.anapioficeandfire.com/api/houses/417'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1727
Mother Mole,Free Folk,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1728
Mudge,,,,[''],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1729
Mudge,,,At Donnelwood,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/3'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1730
Mudge,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/291'],['https://www.anapioficeandfire.com/api/books/6'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1731
Mullin,,,,['Maester'],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1732
Mully,,,,[''],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1733
Munciter,,,,['Wisdom'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1734
Munda,Free Folk,,,[''],[''],,,https://www.anapioficeandfire.com/api/characters/1917,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1735
Murch,,,,[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1736
Murch,Northmen,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/362'],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1737
Murenmure,,,,['Maester'],[''],,,,[],['https://www.anapioficeandfire.com/api/books/5'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1738
Mushroom,,,In or after 136AC,[''],['Mushroom'],,,,['https://www.anapioficeandfire.com/api/houses/378'],"['https://www.anapioficeandfire.com/api/books/9', 'https://www.anapioficeandfire.com/api/books/10', 'https://www.anapioficeandfire.com/api/books/11']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1739
Muttering Bill,,,"In 300 AC, at the haunted forest",[''],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1740
Mya Stone,,"In 279 AC or 280 AC, at The Vale of Arryn",,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/329'],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3', 'https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1741
Mycah,Westeros,In 285 AC,"In 298 AC, at Riverlands, near the Ruby Ford.",[''],[''],,,,[],"['https://www.anapioficeandfire.com/api/books/1', 'https://www.anapioficeandfire.com/api/books/2', 'https://www.anapioficeandfire.com/api/books/3']",[],['Season 1'],['Rhodri Hosking'],https://www.anapioficeandfire.com/api/characters/1742
Myles,,,,['Maester'],[''],,,,['https://www.anapioficeandfire.com/api/houses/285'],"['https://www.anapioficeandfire.com/api/books/5', 'https://www.anapioficeandfire.com/api/books/8']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1743
Myles,,,"In 299 AC, at Riverrun",[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/395'],['https://www.anapioficeandfire.com/api/books/2'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1744
Myrtle,Free Folk,,"In 300 AC, at Winterfell",[''],[''],,,,[],['https://www.anapioficeandfire.com/api/books/8'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1745
Mysaria,Lysene,At Lys,,['Mistress of whisperers'],"['Misery, the White Worm', 'Lady Misery']",,,,[],"['https://www.anapioficeandfire.com/api/books/9', 'https://www.anapioficeandfire.com/api/books/10', 'https://www.anapioficeandfire.com/api/books/11']",[],[''],[''],https://www.anapioficeandfire.com/api/characters/1746
Nage,,,,[''],[''],,,,['https://www.anapioficeandfire.com/api/houses/34'],['https://www.anapioficeandfire.com/api/books/3'],[],[''],[''],https://www.anapioficeandfire.com/api/characters/1747
